artist,week,weekly_best_rank,weekly_number_1_appearances,weekly_top_10_appearances,reached_number_1
eminem,2022-08-01/2022-08-07,36,0,0,False
lady gaga,2022-08-01/2022-08-07,30,0,0,False
michael jackson,2022-08-01/2022-08-07,181,0,0,False
rihanna,2022-08-01/2022-08-07,130,0,0,False
taylor swift,2022-08-01/2022-08-07,1,1,6,True
the beatles,2022-08-01/2022-08-07,114,0,0,False
the weeknd,2022-08-01/2022-08-07,11,0,0,False
whitney houston,2022-08-01/2022-08-07,121,0,0,False
adele,2022-08-08/2022-08-14,29,0,0,False
beyonce,2022-08-08/2022-08-14,3,0,16,False
bruno mars,2022-08-08/2022-08-14,80,0,0,False
eminem,2022-08-08/2022-08-14,40,0,0,False
lady gaga,2022-08-08/2022-08-14,36,0,0,False
michael jackson,2022-08-08/2022-08-14,172,0,0,False
rihanna,2022-08-08/2022-08-14,143,0,0,False
taylor swift,2022-08-08/2022-08-14,16,0,0,False
the beatles,2022-08-08/2022-08-14,115,0,0,False
the weeknd,2022-08-08/2022-08-14,11,0,0,False
whitney houston,2022-08-08/2022-08-14,125,0,0,False
adele,2022-08-15/2022-08-21,33,0,0,False
beyonce,2022-08-15/2022-08-21,4,0,15,False
bruno mars,2022-08-15/2022-08-21,81,0,0,False
elvis presley,2022-08-15/2022-08-21,172,0,0,False
eminem,2022-08-15/2022-08-21,32,0,0,False
lady gaga,2022-08-15/2022-08-21,36,0,0,False
michael jackson,2022-08-15/2022-08-21,176,0,0,False
rihanna,2022-08-15/2022-08-21,131,0,0,False
taylor swift,2022-08-15/2022-08-21,19,0,0,False
the beatles,2022-08-15/2022-08-21,180,0,0,False
the weeknd,2022-08-15/2022-08-21,11,0,0,False
whitney houston,2022-08-15/2022-08-21,138,0,0,False
adele,2022-08-22/2022-08-28,33,0,0,False
beyonce,2022-08-22/2022-08-28,6,0,14,False
bruno mars,2022-08-22/2022-08-28,76,0,0,False
eminem,2022-08-22/2022-08-28,7,0,1,False
lady gaga,2022-08-22/2022-08-28,37,0,0,False
michael jackson,2022-08-22/2022-08-28,91,0,0,False
rihanna,2022-08-22/2022-08-28,158,0,0,False
taylor swift,2022-08-22/2022-08-28,22,0,0,False
the beatles,2022-08-22/2022-08-28,193,0,0,False
the weeknd,2022-08-22/2022-08-28,13,0,0,False
whitney houston,2022-08-22/2022-08-28,125,0,0,False
adele,2022-08-29/2022-09-04,32,0,0,False
beyonce,2022-08-29/2022-09-04,7,0,7,False
bruno mars,2022-08-29/2022-09-04,83,0,0,False
eminem,2022-08-29/2022-09-04,19,0,0,False
lady gaga,2022-08-29/2022-09-04,40,0,0,False
michael jackson,2022-08-29/2022-09-04,187,0,0,False
rihanna,2022-08-29/2022-09-04,175,0,0,False
taylor swift,2022-08-29/2022-09-04,15,0,0,False
the weeknd,2022-08-29/2022-09-04,15,0,0,False
whitney houston,2022-08-29/2022-09-04,147,0,0,False
adele,2022-09-05/2022-09-11,31,0,0,False
beyonce,2022-09-05/2022-09-11,10,0,1,False
bruno mars,2022-09-05/2022-09-11,81,0,0,False
eminem,2022-09-05/2022-09-11,39,0,0,False
lady gaga,2022-09-05/2022-09-11,39,0,0,False
michael jackson,2022-09-05/2022-09-11,161,0,0,False
rihanna,2022-09-05/2022-09-11,173,0,0,False
taylor swift,2022-09-05/2022-09-11,28,0,0,False
the weeknd,2022-09-05/2022-09-11,12,0,0,False
whitney houston,2022-09-05/2022-09-11,148,0,0,False
adele,2022-09-12/2022-09-18,34,0,0,False
beyonce,2022-09-12/2022-09-18,6,0,6,False
bruno mars,2022-09-12/2022-09-18,84,0,0,False
eminem,2022-09-12/2022-09-18,32,0,0,False
lady gaga,2022-09-12/2022-09-18,47,0,0,False
michael jackson,2022-09-12/2022-09-18,165,0,0,False
rihanna,2022-09-12/2022-09-18,171,0,0,False
taylor swift,2022-09-12/2022-09-18,31,0,0,False
the weeknd,2022-09-12/2022-09-18,12,0,0,False
whitney houston,2022-09-12/2022-09-18,147,0,0,False
adele,2022-09-19/2022-09-25,27,0,0,False
beyonce,2022-09-19/2022-09-25,6,0,7,False
bruno mars,2022-09-19/2022-09-25,92,0,0,False
eminem,2022-09-19/2022-09-25,18,0,0,False
lady gaga,2022-09-19/2022-09-25,65,0,0,False
michael jackson,2022-09-19/2022-09-25,161,0,0,False
rihanna,2022-09-19/2022-09-25,170,0,0,False
taylor swift,2022-09-19/2022-09-25,38,0,0,False
the weeknd,2022-09-19/2022-09-25,9,0,4,False
whitney houston,2022-09-19/2022-09-25,171,0,0,False
adele,2022-09-26/2022-10-02,34,0,0,False
beyonce,2022-09-26/2022-10-02,6,0,12,False
bruno mars,2022-09-26/2022-10-02,92,0,0,False
eminem,2022-09-26/2022-10-02,9,0,2,False
lady gaga,2022-09-26/2022-10-02,62,0,0,False
michael jackson,2022-09-26/2022-10-02,146,0,0,False
rihanna,2022-09-26/2022-10-02,168,0,0,False
taylor swift,2022-09-26/2022-10-02,37,0,0,False
the weeknd,2022-09-26/2022-10-02,7,0,3,False
whitney houston,2022-09-26/2022-10-02,155,0,0,False
adele,2022-10-03/2022-10-09,30,0,0,False
beyonce,2022-10-03/2022-10-09,4,0,32,False
bruno mars,2022-10-03/2022-10-09,85,0,0,False
eminem,2022-10-03/2022-10-09,9,0,7,False
lady gaga,2022-10-03/2022-10-09,65,0,0,False
michael jackson,2022-10-03/2022-10-09,156,0,0,False
rihanna,2022-10-03/2022-10-09,135,0,0,False
taylor swift,2022-10-03/2022-10-09,35,0,0,False
the beatles,2022-10-03/2022-10-09,80,0,0,False
the weeknd,2022-10-03/2022-10-09,10,0,4,False
whitney houston,2022-10-03/2022-10-09,168,0,0,False
adele,2022-10-10/2022-10-16,28,0,0,False
beyonce,2022-10-10/2022-10-16,3,0,37,False
bruno mars,2022-10-10/2022-10-16,71,0,0,False
eminem,2022-10-10/2022-10-16,8,0,7,False
lady gaga,2022-10-10/2022-10-16,70,0,0,False
michael jackson,2022-10-10/2022-10-16,165,0,0,False
rihanna,2022-10-10/2022-10-16,132,0,0,False
taylor swift,2022-10-10/2022-10-16,32,0,0,False
the beatles,2022-10-10/2022-10-16,95,0,0,False
the weeknd,2022-10-10/2022-10-16,11,0,0,False
whitney houston,2022-10-10/2022-10-16,198,0,0,False
adele,2022-10-17/2022-10-23,34,0,0,False
beyonce,2022-10-17/2022-10-23,4,0,22,False
bruno mars,2022-10-17/2022-10-23,93,0,0,False
eminem,2022-10-17/2022-10-23,1,5,39,True
lady gaga,2022-10-17/2022-10-23,87,0,0,False
michael jackson,2022-10-17/2022-10-23,175,0,0,False
rihanna,2022-10-17/2022-10-23,137,0,0,False
taylor swift,2022-10-17/2022-10-23,1,41,503,True
the weeknd,2022-10-17/2022-10-23,11,0,0,False
adele,2022-10-24/2022-10-30,38,0,0,False
beyonce,2022-10-24/2022-10-30,8,0,3,False
bruno mars,2022-10-24/2022-10-30,106,0,0,False
eminem,2022-10-24/2022-10-30,1,2,60,True
lady gaga,2022-10-24/2022-10-30,89,0,0,False
michael jackson,2022-10-24/2022-10-30,49,0,0,False
rihanna,2022-10-24/2022-10-30,1,3,52,True
taylor swift,2022-10-24/2022-10-30,1,83,779,True
the weeknd,2022-10-24/2022-10-30,14,0,0,False
whitney houston,2022-10-24/2022-10-30,185,0,0,False
adele,2022-10-31/2022-11-06,30,0,0,False
beyonce,2022-10-31/2022-11-06,8,0,4,False
bruno mars,2022-10-31/2022-11-06,86,0,0,False
eminem,2022-10-31/2022-11-06,3,0,63,False
lady gaga,2022-10-31/2022-11-06,83,0,0,False
michael jackson,2022-10-31/2022-11-06,6,0,1,False
rihanna,2022-10-31/2022-11-06,1,2,33,True
taylor swift,2022-10-31/2022-11-06,1,65,462,True
the weeknd,2022-10-31/2022-11-06,13,0,0,False
whitney houston,2022-10-31/2022-11-06,175,0,0,False
adele,2022-11-07/2022-11-13,29,0,0,False
beyonce,2022-11-07/2022-11-13,8,0,4,False
bruno mars,2022-11-07/2022-11-13,89,0,0,False
elvis presley,2022-11-07/2022-11-13,148,0,0,False
eminem,2022-11-07/2022-11-13,1,1,66,True
lady gaga,2022-11-07/2022-11-13,63,0,0,False
michael jackson,2022-11-07/2022-11-13,197,0,0,False
rihanna,2022-11-07/2022-11-13,7,0,28,False
taylor swift,2022-11-07/2022-11-13,1,39,264,True
the weeknd,2022-11-07/2022-11-13,11,0,0,False
whitney houston,2022-11-07/2022-11-13,192,0,0,False
adele,2022-11-14/2022-11-20,21,0,0,False
beyonce,2022-11-14/2022-11-20,8,0,7,False
bruno mars,2022-11-14/2022-11-20,93,0,0,False
elvis presley,2022-11-14/2022-11-20,62,0,0,False
eminem,2022-11-14/2022-11-20,1,1,69,True
lady gaga,2022-11-14/2022-11-20,68,0,0,False
michael jackson,2022-11-14/2022-11-20,163,0,0,False
rihanna,2022-11-14/2022-11-20,6,0,25,False
taylor swift,2022-11-14/2022-11-20,1,34,209,True
the weeknd,2022-11-14/2022-11-20,10,0,2,False
whitney houston,2022-11-14/2022-11-20,195,0,0,False
adele,2022-11-21/2022-11-27,17,0,0,False
beyonce,2022-11-21/2022-11-27,8,0,9,False
bruno mars,2022-11-21/2022-11-27,83,0,0,False
elvis presley,2022-11-21/2022-11-27,38,0,0,False
eminem,2022-11-21/2022-11-27,2,0,80,False
lady gaga,2022-11-21/2022-11-27,43,0,0,False
michael jackson,2022-11-21/2022-11-27,192,0,0,False
rihanna,2022-11-21/2022-11-27,6,0,10,False
taylor swift,2022-11-21/2022-11-27,1,24,127,True
the beatles,2022-11-21/2022-11-27,96,0,0,False
the weeknd,2022-11-21/2022-11-27,10,0,1,False
adele,2022-11-28/2022-12-04,18,0,0,False
beyonce,2022-11-28/2022-12-04,9,0,4,False
bruno mars,2022-11-28/2022-12-04,80,0,0,False
elvis presley,2022-11-28/2022-12-04,31,0,0,False
eminem,2022-11-28/2022-12-04,2,0,50,False
lady gaga,2022-11-28/2022-12-04,1,5,19,True
michael jackson,2022-11-28/2022-12-04,140,0,0,False
rihanna,2022-11-28/2022-12-04,8,0,1,False
taylor swift,2022-11-28/2022-12-04,1,13,79,True
the weeknd,2022-11-28/2022-12-04,1,15,51,True
adele,2022-12-05/2022-12-11,5,0,2,False
beyonce,2022-12-05/2022-12-11,17,0,0,False
bruno mars,2022-12-05/2022-12-11,77,0,0,False
elvis presley,2022-12-05/2022-12-11,40,0,0,False
eminem,2022-12-05/2022-12-11,2,0,22,False
lady gaga,2022-12-05/2022-12-11,1,2,39,True
michael jackson,2022-12-05/2022-12-11,148,0,0,False
rihanna,2022-12-05/2022-12-11,22,0,0,False
taylor swift,2022-12-05/2022-12-11,1,7,63,True
the weeknd,2022-12-05/2022-12-11,1,61,166,True
adele,2022-12-12/2022-12-18,4,0,7,False
beyonce,2022-12-12/2022-12-18,23,0,0,False
bruno mars,2022-12-12/2022-12-18,87,0,0,False
elvis presley,2022-12-12/2022-12-18,33,0,0,False
eminem,2022-12-12/2022-12-18,2,0,17,False
lady gaga,2022-12-12/2022-12-18,3,0,18,False
michael jackson,2022-12-12/2022-12-18,149,0,0,False
rihanna,2022-12-12/2022-12-18,25,0,0,False
taylor swift,2022-12-12/2022-12-18,1,4,38,True
the weeknd,2022-12-12/2022-12-18,1,23,146,True
adele,2022-12-19/2022-12-25,5,0,7,False
beyonce,2022-12-19/2022-12-25,23,0,0,False
bruno mars,2022-12-19/2022-12-25,84,0,0,False
elvis presley,2022-12-19/2022-12-25,22,0,0,False
eminem,2022-12-19/2022-12-25,2,0,14,False
lady gaga,2022-12-19/2022-12-25,8,0,3,False
michael jackson,2022-12-19/2022-12-25,164,0,0,False
rihanna,2022-12-19/2022-12-25,27,0,0,False
taylor swift,2022-12-19/2022-12-25,3,0,13,False
the weeknd,2022-12-19/2022-12-25,1,7,82,True
whitney houston,2022-12-19/2022-12-25,104,0,0,False
adele,2022-12-26/2023-01-01,4,0,7,False
beyonce,2022-12-26/2023-01-01,5,0,9,False
bruno mars,2022-12-26/2023-01-01,59,0,0,False
elvis presley,2022-12-26/2023-01-01,30,0,0,False
eminem,2022-12-26/2023-01-01,2,0,43,False
lady gaga,2022-12-26/2023-01-01,4,0,8,False
michael jackson,2022-12-26/2023-01-01,67,0,0,False
rihanna,2022-12-26/2023-01-01,20,0,0,False
taylor swift,2022-12-26/2023-01-01,2,0,70,False
the weeknd,2022-12-26/2023-01-01,1,10,157,True
whitney houston,2022-12-26/2023-01-01,9,0,2,False
adele,2023-01-02/2023-01-08,2,0,7,False
beyonce,2023-01-02/2023-01-08,17,0,0,False
bruno mars,2023-01-02/2023-01-08,85,0,0,False
eminem,2023-01-02/2023-01-08,2,0,46,False
lady gaga,2023-01-02/2023-01-08,8,0,2,False
michael jackson,2023-01-02/2023-01-08,170,0,0,False
rihanna,2023-01-02/2023-01-08,16,0,0,False
taylor swift,2023-01-02/2023-01-08,3,0,76,False
the weeknd,2023-01-02/2023-01-08,1,10,189,True
whitney houston,2023-01-02/2023-01-08,100,0,0,False
adele,2023-01-09/2023-01-15,2,0,7,False
beyonce,2023-01-09/2023-01-15,20,0,0,False
bruno mars,2023-01-09/2023-01-15,52,0,0,False
eminem,2023-01-09/2023-01-15,3,0,38,False
lady gaga,2023-01-09/2023-01-15,13,0,0,False
michael jackson,2023-01-09/2023-01-15,133,0,0,False
rihanna,2023-01-09/2023-01-15,18,0,0,False
taylor swift,2023-01-09/2023-01-15,3,0,60,False
the weeknd,2023-01-09/2023-01-15,1,9,214,True
whitney houston,2023-01-09/2023-01-15,101,0,0,False
adele,2023-01-16/2023-01-22,3,0,7,False
beyonce,2023-01-16/2023-01-22,21,0,0,False
bruno mars,2023-01-16/2023-01-22,36,0,0,False
eminem,2023-01-16/2023-01-22,4,0,31,False
lady gaga,2023-01-16/2023-01-22,15,0,0,False
michael jackson,2023-01-16/2023-01-22,146,0,0,False
rihanna,2023-01-16/2023-01-22,14,0,0,False
taylor swift,2023-01-16/2023-01-22,4,0,53,False
the weeknd,2023-01-16/2023-01-22,2,0,209,False
whitney houston,2023-01-16/2023-01-22,110,0,0,False
adele,2023-01-23/2023-01-29,3,0,7,False
beyonce,2023-01-23/2023-01-29,19,0,0,False
bruno mars,2023-01-23/2023-01-29,39,0,0,False
eminem,2023-01-23/2023-01-29,5,0,35,False
lady gaga,2023-01-23/2023-01-29,20,0,0,False
michael jackson,2023-01-23/2023-01-29,150,0,0,False
rihanna,2023-01-23/2023-01-29,12,0,0,False
taylor swift,2023-01-23/2023-01-29,4,0,57,False
the weeknd,2023-01-23/2023-01-29,2,0,200,False
whitney houston,2023-01-23/2023-01-29,133,0,0,False
adele,2023-01-30/2023-02-05,3,0,7,False
beyonce,2023-01-30/2023-02-05,16,0,0,False
bruno mars,2023-01-30/2023-02-05,38,0,0,False
eminem,2023-01-30/2023-02-05,5,0,27,False
lady gaga,2023-01-30/2023-02-05,26,0,0,False
michael jackson,2023-01-30/2023-02-05,143,0,0,False
rihanna,2023-01-30/2023-02-05,16,0,0,False
taylor swift,2023-01-30/2023-02-05,4,0,43,False
the weeknd,2023-01-30/2023-02-05,2,0,198,False
whitney houston,2023-01-30/2023-02-05,132,0,0,False
adele,2023-02-06/2023-02-12,2,0,7,False
beyonce,2023-02-06/2023-02-12,12,0,0,False
bruno mars,2023-02-06/2023-02-12,43,0,0,False
eminem,2023-02-06/2023-02-12,5,0,18,False
lady gaga,2023-02-06/2023-02-12,29,0,0,False
michael jackson,2023-02-06/2023-02-12,156,0,0,False
rihanna,2023-02-06/2023-02-12,18,0,0,False
taylor swift,2023-02-06/2023-02-12,4,0,27,False
the weeknd,2023-02-06/2023-02-12,2,0,191,False
whitney houston,2023-02-06/2023-02-12,142,0,0,False
adele,2023-02-13/2023-02-19,4,0,7,False
beyonce,2023-02-13/2023-02-19,17,0,0,False
bruno mars,2023-02-13/2023-02-19,51,0,0,False
elvis presley,2023-02-13/2023-02-19,113,0,0,False
eminem,2023-02-13/2023-02-19,6,0,15,False
lady gaga,2023-02-13/2023-02-19,41,0,0,False
michael jackson,2023-02-13/2023-02-19,167,0,0,False
rihanna,2023-02-13/2023-02-19,5,0,13,False
taylor swift,2023-02-13/2023-02-19,5,0,18,False
the weeknd,2023-02-13/2023-02-19,2,0,172,False
whitney houston,2023-02-13/2023-02-19,141,0,0,False
adele,2023-02-20/2023-02-26,4,0,7,False
beyonce,2023-02-20/2023-02-26,20,0,0,False
bruno mars,2023-02-20/2023-02-26,62,0,0,False
eminem,2023-02-20/2023-02-26,6,0,18,False
lady gaga,2023-02-20/2023-02-26,49,0,0,False
michael jackson,2023-02-20/2023-02-26,168,0,0,False
rihanna,2023-02-20/2023-02-26,12,0,0,False
taylor swift,2023-02-20/2023-02-26,7,0,17,False
the weeknd,2023-02-20/2023-02-26,1,8,230,True
whitney houston,2023-02-20/2023-02-26,127,0,0,False
adele,2023-02-27/2023-03-05,4,0,7,False
beyonce,2023-02-27/2023-03-05,24,0,0,False
bruno mars,2023-02-27/2023-03-05,68,0,0,False
eminem,2023-02-27/2023-03-05,7,0,18,False
lady gaga,2023-02-27/2023-03-05,61,0,0,False
michael jackson,2023-02-27/2023-03-05,191,0,0,False
rihanna,2023-02-27/2023-03-05,20,0,0,False
taylor swift,2023-02-27/2023-03-05,7,0,7,False
the weeknd,2023-02-27/2023-03-05,1,14,314,True
whitney houston,2023-02-27/2023-03-05,129,0,0,False
adele,2023-03-06/2023-03-12,3,0,7,False
beyonce,2023-03-06/2023-03-12,22,0,0,False
bruno mars,2023-03-06/2023-03-12,51,0,0,False
eminem,2023-03-06/2023-03-12,8,0,18,False
lady gaga,2023-03-06/2023-03-12,65,0,0,False
michael jackson,2023-03-06/2023-03-12,165,0,0,False
rihanna,2023-03-06/2023-03-12,35,0,0,False
taylor swift,2023-03-06/2023-03-12,8,0,8,False
the weeknd,2023-03-06/2023-03-12,1,23,327,True
whitney houston,2023-03-06/2023-03-12,141,0,0,False
adele,2023-03-13/2023-03-19,3,0,7,False
beyonce,2023-03-13/2023-03-19,27,0,0,False
bruno mars,2023-03-13/2023-03-19,65,0,0,False
eminem,2023-03-13/2023-03-19,8,0,9,False
lady gaga,2023-03-13/2023-03-19,55,0,0,False
michael jackson,2023-03-13/2023-03-19,165,0,0,False
rihanna,2023-03-13/2023-03-19,22,0,0,False
taylor swift,2023-03-13/2023-03-19,1,1,25,True
the beatles,2023-03-13/2023-03-19,139,0,0,False
the weeknd,2023-03-13/2023-03-19,1,4,238,True
whitney houston,2023-03-13/2023-03-19,133,0,0,False
adele,2023-03-20/2023-03-26,2,0,7,False
beyonce,2023-03-20/2023-03-26,32,0,0,False
bruno mars,2023-03-20/2023-03-26,73,0,0,False
eminem,2023-03-20/2023-03-26,3,0,18,False
lady gaga,2023-03-20/2023-03-26,53,0,0,False
michael jackson,2023-03-20/2023-03-26,167,0,0,False
rihanna,2023-03-20/2023-03-26,32,0,0,False
taylor swift,2023-03-20/2023-03-26,5,0,46,False
the weeknd,2023-03-20/2023-03-26,2,0,170,False
whitney houston,2023-03-20/2023-03-26,137,0,0,False
adele,2023-03-27/2023-04-02,4,0,7,False
beyonce,2023-03-27/2023-04-02,32,0,0,False
bruno mars,2023-03-27/2023-04-02,68,0,0,False
eminem,2023-03-27/2023-04-02,2,0,28,False
lady gaga,2023-03-27/2023-04-02,59,0,0,False
michael jackson,2023-03-27/2023-04-02,9,0,1,False
rihanna,2023-03-27/2023-04-02,36,0,0,False
taylor swift,2023-03-27/2023-04-02,5,0,45,False
the weeknd,2023-03-27/2023-04-02,2,0,152,False
whitney houston,2023-03-27/2023-04-02,129,0,0,False
adele,2023-04-03/2023-04-09,1,5,7,True
beyonce,2023-04-03/2023-04-09,34,0,0,False
bruno mars,2023-04-03/2023-04-09,77,0,0,False
eminem,2023-04-03/2023-04-09,2,0,28,False
lady gaga,2023-04-03/2023-04-09,57,0,0,False
michael jackson,2023-04-03/2023-04-09,16,0,0,False
rihanna,2023-04-03/2023-04-09,39,0,0,False
taylor swift,2023-04-03/2023-04-09,4,0,21,False
the beatles,2023-04-03/2023-04-09,130,0,0,False
the weeknd,2023-04-03/2023-04-09,1,1,123,True
whitney houston,2023-04-03/2023-04-09,119,0,0,False
adele,2023-04-10/2023-04-16,1,2,7,True
beyonce,2023-04-10/2023-04-16,53,0,0,False
bruno mars,2023-04-10/2023-04-16,75,0,0,False
eminem,2023-04-10/2023-04-16,2,0,36,False
lady gaga,2023-04-10/2023-04-16,55,0,0,False
michael jackson,2023-04-10/2023-04-16,31,0,0,False
rihanna,2023-04-10/2023-04-16,39,0,0,False
taylor swift,2023-04-10/2023-04-16,5,0,17,False
the beatles,2023-04-10/2023-04-16,152,0,0,False
the weeknd,2023-04-10/2023-04-16,2,0,90,False
whitney houston,2023-04-10/2023-04-16,122,0,0,False
adele,2023-04-17/2023-04-23,1,1,7,True
beyonce,2023-04-17/2023-04-23,57,0,0,False
bruno mars,2023-04-17/2023-04-23,75,0,0,False
eminem,2023-04-17/2023-04-23,3,0,30,False
lady gaga,2023-04-17/2023-04-23,47,0,0,False
michael jackson,2023-04-17/2023-04-23,63,0,0,False
rihanna,2023-04-17/2023-04-23,41,0,0,False
taylor swift,2023-04-17/2023-04-23,7,0,14,False
the weeknd,2023-04-17/2023-04-23,2,0,122,False
whitney houston,2023-04-17/2023-04-23,130,0,0,False
adele,2023-04-24/2023-04-30,1,4,7,True
beyonce,2023-04-24/2023-04-30,62,0,0,False
bruno mars,2023-04-24/2023-04-30,83,0,0,False
eminem,2023-04-24/2023-04-30,3,0,28,False
lady gaga,2023-04-24/2023-04-30,54,0,0,False
michael jackson,2023-04-24/2023-04-30,80,0,0,False
rihanna,2023-04-24/2023-04-30,38,0,0,False
taylor swift,2023-04-24/2023-04-30,8,0,16,False
the beatles,2023-04-24/2023-04-30,191,0,0,False
the weeknd,2023-04-24/2023-04-30,3,0,123,False
whitney houston,2023-04-24/2023-04-30,133,0,0,False
adele,2023-05-01/2023-05-07,2,0,7,False
beyonce,2023-05-01/2023-05-07,60,0,0,False
bruno mars,2023-05-01/2023-05-07,90,0,0,False
eminem,2023-05-01/2023-05-07,4,0,15,False
lady gaga,2023-05-01/2023-05-07,59,0,0,False
michael jackson,2023-05-01/2023-05-07,97,0,0,False
rihanna,2023-05-01/2023-05-07,39,0,0,False
taylor swift,2023-05-01/2023-05-07,7,0,17,False
the beatles,2023-05-01/2023-05-07,170,0,0,False
the weeknd,2023-05-01/2023-05-07,3,0,85,False
whitney houston,2023-05-01/2023-05-07,113,0,0,False
adele,2023-05-08/2023-05-14,2,0,7,False
beyonce,2023-05-08/2023-05-14,22,0,0,False
bruno mars,2023-05-08/2023-05-14,88,0,0,False
eminem,2023-05-08/2023-05-14,5,0,14,False
lady gaga,2023-05-08/2023-05-14,65,0,0,False
michael jackson,2023-05-08/2023-05-14,93,0,0,False
rihanna,2023-05-08/2023-05-14,44,0,0,False
taylor swift,2023-05-08/2023-05-14,7,0,19,False
the beatles,2023-05-08/2023-05-14,102,0,0,False
the weeknd,2023-05-08/2023-05-14,4,0,65,False
whitney houston,2023-05-08/2023-05-14,137,0,0,False
adele,2023-05-15/2023-05-21,1,2,7,True
beyonce,2023-05-15/2023-05-21,23,0,0,False
bruno mars,2023-05-15/2023-05-21,83,0,0,False
eminem,2023-05-15/2023-05-21,6,0,11,False
lady gaga,2023-05-15/2023-05-21,69,0,0,False
michael jackson,2023-05-15/2023-05-21,76,0,0,False
rihanna,2023-05-15/2023-05-21,51,0,0,False
taylor swift,2023-05-15/2023-05-21,9,0,9,False
the beatles,2023-05-15/2023-05-21,142,0,0,False
the weeknd,2023-05-15/2023-05-21,6,0,45,False
whitney houston,2023-05-15/2023-05-21,128,0,0,False
adele,2023-05-22/2023-05-28,1,5,7,True
beyonce,2023-05-22/2023-05-28,12,0,0,False
bruno mars,2023-05-22/2023-05-28,102,0,0,False
eminem,2023-05-22/2023-05-28,7,0,6,False
lady gaga,2023-05-22/2023-05-28,78,0,0,False
michael jackson,2023-05-22/2023-05-28,79,0,0,False
rihanna,2023-05-22/2023-05-28,49,0,0,False
taylor swift,2023-05-22/2023-05-28,1,1,50,True
the beatles,2023-05-22/2023-05-28,72,0,0,False
the weeknd,2023-05-22/2023-05-28,7,0,37,False
whitney houston,2023-05-22/2023-05-28,99,0,0,False
adele,2023-05-29/2023-06-04,1,7,7,True
beyonce,2023-05-29/2023-06-04,17,0,0,False
bruno mars,2023-05-29/2023-06-04,106,0,0,False
eminem,2023-05-29/2023-06-04,8,0,6,False
lady gaga,2023-05-29/2023-06-04,82,0,0,False
michael jackson,2023-05-29/2023-06-04,81,0,0,False
rihanna,2023-05-29/2023-06-04,42,0,0,False
taylor swift,2023-05-29/2023-06-04,5,0,22,False
the beatles,2023-05-29/2023-06-04,58,0,0,False
the weeknd,2023-05-29/2023-06-04,2,0,46,False
whitney houston,2023-05-29/2023-06-04,114,0,0,False
adele,2023-06-05/2023-06-11,1,6,7,True
beyonce,2023-06-05/2023-06-11,34,0,0,False
bruno mars,2023-06-05/2023-06-11,110,0,0,False
eminem,2023-06-05/2023-06-11,9,0,4,False
lady gaga,2023-06-05/2023-06-11,85,0,0,False
michael jackson,2023-06-05/2023-06-11,82,0,0,False
rihanna,2023-06-05/2023-06-11,49,0,0,False
taylor swift,2023-06-05/2023-06-11,8,0,7,False
the beatles,2023-06-05/2023-06-11,92,0,0,False
the weeknd,2023-06-05/2023-06-11,3,0,31,False
whitney houston,2023-06-05/2023-06-11,129,0,0,False
